Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1764122354.500036,2296,0,1
1,NewOrder,1764122354.502339,2694,0,1
2,Payment,1764122354.505039,1994,0,1
2,Payment,1764122354.507055,2157,0,1
2,Payment,1764122354.509237,2024,0,1
1,NewOrder,1764122354.511271,5185,0,1
1,NewOrder,1764122354.516492,3240,0,1
1,NewOrder,1764122354.519746,4199,0,1
2,Payment,1764122354.523964,2140,0,1
2,Payment,1764122354.526124,1952,0,1
2,Payment,1764122354.528092,1954,0,1
1,NewOrder,1764122354.530064,5284,0,1
2,Payment,1764122354.535370,1877,0,1
2,Payment,1764122354.537260,1494,0,1
2,Payment,1764122354.538762,1510,0,1
1,NewOrder,1764122354.540278,2794,0,1
1,NewOrder,1764122354.543083,2969,0,1
1,NewOrder,1764122354.546059,1899,0,1
1,NewOrder,1764122354.547964,7686,0,1
1,NewOrder,1764122354.555667,1953,0,1
2,Payment,1764122354.557638,1770,0,1
1,NewOrder,1764122354.559414,3395,0,1
2,Payment,1764122354.562825,2106,0,1
2,Payment,1764122354.564956,1844,0,1
2,Payment,1764122354.566820,1731,0,1
2,Payment,1764122354.568567,2077,0,1
2,Payment,1764122354.570654,1990,0,1
1,NewOrder,1764122354.572650,2571,0,1
2,Payment,1764122354.575244,1590,0,1
1,NewOrder,1764122354.576841,2179,0,1
2,Payment,1764122354.579028,1331,0,1
4,Delivery,1764122354.580363,6481,0,1
4,Delivery,1764122354.586858,6320,0,1
1,NewOrder,1764122354.593198,2904,0,1
2,Payment,1764122354.596115,1472,0,1
2,Payment,1764122354.597606,2417,0,1
1,NewOrder,1764122354.600045,2919,0,1
2,Payment,1764122354.602976,2417,0,1
1,NewOrder,1764122354.605416,3914,0,1
1,NewOrder,1764122354.609348,4322,0,1
2,Payment,1764122354.613690,1683,0,1
2,Payment,1764122354.615389,1776,0,1
1,NewOrder,1764122354.617177,2911,0,1
2,Payment,1764122354.620100,2034,0,1
2,Payment,1764122354.622149,1486,0,1
2,Payment,1764122354.623641,1474,0,1
1,NewOrder,1764122354.625136,3446,0,1
1,NewOrder,1764122354.628599,2666,0,1
1,NewOrder,1764122354.631287,2639,0,1
1,NewOrder,1764122354.633940,2918,0,1
2,Payment,1764122354.636867,1356,0,1
1,NewOrder,1764122354.638231,2891,0,1
2,Payment,1764122354.641129,1235,0,1
2,Payment,1764122354.642368,1924,0,1
1,NewOrder,1764122354.644298,2720,0,1
1,NewOrder,1764122354.647030,3250,0,1
1,NewOrder,1764122354.650285,2331,0,1
1,NewOrder,1764122354.652628,3454,0,1
2,Payment,1764122354.656088,1583,0,1
1,NewOrder,1764122354.657678,3872,0,1
1,NewOrder,1764122354.661554,2256,0,1
2,Payment,1764122354.663836,2061,0,1
1,NewOrder,1764122354.665920,3421,0,1
2,Payment,1764122354.669356,1754,0,1
1,NewOrder,1764122354.671114,3813,0,1
1,NewOrder,1764122354.674951,3592,0,1
1,NewOrder,1764122354.678565,5141,0,1
4,Delivery,1764122354.683730,8578,0,1
2,Payment,1764122354.692320,1341,0,1
2,Payment,1764122354.693663,1531,0,1
5,StockLevel,1764122354.695200,2491,0,1
2,Payment,1764122354.697697,1882,0,1
2,Payment,1764122354.699582,1563,0,1
1,NewOrder,1764122354.701153,4825,0,1
2,Payment,1764122354.706000,2032,0,1
4,Delivery,1764122354.708044,6294,0,1
1,NewOrder,1764122354.714345,3422,0,1
1,NewOrder,1764122354.717791,2186,0,1
1,NewOrder,1764122354.719988,6073,0,1
2,Payment,1764122354.726074,1472,0,1
2,Payment,1764122354.727548,1541,0,1
1,NewOrder,1764122354.729092,2736,0,1
4,Delivery,1764122354.731835,8684,0,1
2,Payment,1764122354.740532,1219,0,1
2,Payment,1764122354.741757,1566,0,1
2,Payment,1764122354.743327,1318,0,1
1,NewOrder,1764122354.744651,3015,0,1
2,Payment,1764122354.747673,1468,0,1
1,NewOrder,1764122354.749146,3272,0,1
3,OrderStatus,1764122354.752423,376,0,1
2,Payment,1764122354.752802,1074,0,1
1,NewOrder,1764122354.753881,3839,0,1
1,NewOrder,1764122354.757728,2182,0,1
2,Payment,1764122354.759918,1376,0,1
2,Payment,1764122354.761298,1166,0,1
2,Payment,1764122354.762469,1245,0,1
1,NewOrder,1764122354.763717,1607,0,1
5,StockLevel,1764122354.765348,2282,0,1
2,Payment,1764122354.767651,1891,0,1
1,NewOrder,1764122354.769551,2797,0,1
4,Delivery,1764122354.772360,5757,0,1
1,NewOrder,1764122354.778129,3118,0,1
2,Payment,1764122354.781271,1526,0,1
1,NewOrder,1764122354.782802,2346,0,1
1,NewOrder,1764122354.785157,2165,0,1
1,NewOrder,1764122354.787341,3279,0,1
5,StockLevel,1764122354.790634,1840,0,1
1,NewOrder,1764122354.792478,2727,0,1
1,NewOrder,1764122354.795211,4073,0,1
4,Delivery,1764122354.799302,7040,0,1
1,NewOrder,1764122354.806367,3434,0,1
2,Payment,1764122354.809821,1988,0,1
1,NewOrder,1764122354.811826,3918,0,1
1,NewOrder,1764122354.815760,3456,0,1
3,OrderStatus,1764122354.819236,438,0,1
2,Payment,1764122354.819679,1191,0,1
1,NewOrder,1764122354.820882,3031,0,1
2,Payment,1764122354.823929,1625,0,1
1,NewOrder,1764122354.825558,2742,0,1
1,NewOrder,1764122354.828303,2785,0,1
1,NewOrder,1764122354.831112,4100,0,1
1,NewOrder,1764122354.835226,4925,0,1
2,Payment,1764122354.840161,1214,0,1
1,NewOrder,1764122354.841380,2437,0,1
2,Payment,1764122354.843842,1621,0,1
3,OrderStatus,1764122354.845480,818,0,1
1,NewOrder,1764122354.846307,3033,0,1
1,NewOrder,1764122354.849351,2467,0,1
1,NewOrder,1764122354.851822,6656,0,1
3,OrderStatus,1764122354.858485,417,0,1
1,NewOrder,1764122354.858905,2999,0,1
2,Payment,1764122354.861910,1518,0,1
4,Delivery,1764122354.863432,5962,0,1
1,NewOrder,1764122354.869405,2592,0,1
2,Payment,1764122354.872020,1403,0,1
1,NewOrder,1764122354.873432,2796,0,1
2,Payment,1764122354.876256,1302,0,1
1,NewOrder,1764122354.877564,2552,0,1
1,NewOrder,1764122354.880122,2715,0,1
1,NewOrder,1764122354.882852,2302,0,1
2,Payment,1764122354.885157,1167,0,1
2,Payment,1764122354.886326,1453,0,1
1,NewOrder,1764122354.887786,2124,0,1
3,OrderStatus,1764122354.889916,398,0,1
2,Payment,1764122354.890318,1380,0,1
2,Payment,1764122354.891703,1219,0,1
2,Payment,1764122354.892926,1375,0,1
1,NewOrder,1764122354.894303,2620,0,1
2,Payment,1764122354.896930,1786,0,1
1,NewOrder,1764122354.898724,3090,0,1
1,NewOrder,1764122354.901816,2690,0,1
1,NewOrder,1764122354.904513,2614,0,1
1,NewOrder,1764122354.907132,2269,0,1
2,Payment,1764122354.909424,1399,0,1
2,Payment,1764122354.910832,1433,0,1
2,Payment,1764122354.912275,1584,0,1
2,Payment,1764122354.913874,1711,0,1
1,NewOrder,1764122354.915599,3934,0,1
2,Payment,1764122354.919552,1863,0,1
2,Payment,1764122354.921432,1575,0,1
2,Payment,1764122354.923029,2345,0,1
1,NewOrder,1764122354.925394,3370,0,1
2,Payment,1764122354.928784,1693,0,1
2,Payment,1764122354.930491,1771,0,1
4,Delivery,1764122354.932284,6968,0,1
2,Payment,1764122354.939265,1489,0,1
1,NewOrder,1764122354.940757,3083,0,1
1,NewOrder,1764122354.943846,2376,0,1
2,Payment,1764122354.946248,2288,0,1
2,Payment,1764122354.948555,1412,0,1
1,NewOrder,1764122354.949980,3486,0,1
1,NewOrder,1764122354.953477,3679,0,1
1,NewOrder,1764122354.957171,4880,0,1
1,NewOrder,1764122354.962080,4138,0,1
1,NewOrder,1764122354.966240,3975,0,1
2,Payment,1764122354.970236,1881,0,1
3,OrderStatus,1764122354.972147,650,0,1
2,Payment,1764122354.972805,1946,0,1
2,Payment,1764122354.974762,1089,0,1
1,NewOrder,1764122354.975854,3378,0,1
1,NewOrder,1764122354.979239,1915,0,1
1,NewOrder,1764122354.981174,2589,0,1
2,Payment,1764122354.983772,1094,0,1
1,NewOrder,1764122354.984869,2135,0,1
1,NewOrder,1764122354.987006,4391,0,1
2,Payment,1764122354.991422,1821,0,1
1,NewOrder,1764122354.993255,4283,0,1
2,Payment,1764122354.997565,2042,0,1
2,Payment,1764122354.999623,1347,0,1
2,Payment,1764122355.000977,1814,0,1
2,Payment,1764122355.002811,1886,0,1
1,NewOrder,1764122355.004713,3752,0,1
5,StockLevel,1764122355.008493,2282,0,1
2,Payment,1764122355.010791,1620,0,1
5,StockLevel,1764122355.012420,2466,0,1
1,NewOrder,1764122355.014900,3591,0,1
1,NewOrder,1764122355.018513,2581,0,1
5,StockLevel,1764122355.021102,1212,0,1
2,Payment,1764122355.022331,1825,0,1
2,Payment,1764122355.024174,1341,0,1
2,Payment,1764122355.025532,1621,0,1
2,Payment,1764122355.027165,1254,0,1
2,Payment,1764122355.028425,1997,0,1
3,OrderStatus,1764122355.030438,874,0,1
1,NewOrder,1764122355.031330,3463,0,1
3,OrderStatus,1764122355.034806,455,0,1
2,Payment,1764122355.035264,1754,0,1
2,Payment,1764122355.037026,1094,0,1
5,StockLevel,1764122355.038128,1422,0,1
1,NewOrder,1764122355.039554,3812,0,1
1,NewOrder,1764122355.043371,2619,0,1
2,Payment,1764122355.046013,1956,0,1
1,NewOrder,1764122355.047986,3687,0,1
2,Payment,1764122355.051689,1926,0,1
5,StockLevel,1764122355.053623,1535,0,1
2,Payment,1764122355.055167,1979,0,1
5,StockLevel,1764122355.057163,2134,0,1
1,NewOrder,1764122355.059315,2796,0,1
2,Payment,1764122355.062123,1284,0,1
2,Payment,1764122355.063422,1441,0,1
1,NewOrder,1764122355.064875,3312,0,1
1,NewOrder,1764122355.068205,3570,0,1
1,NewOrder,1764122355.071787,1872,0,1
1,NewOrder,1764122355.073666,4066,0,1
2,Payment,1764122355.077739,1349,0,1
2,Payment,1764122355.079095,1365,0,1
1,NewOrder,1764122355.080467,2825,0,1
2,Payment,1764122355.083301,2994,0,1
1,NewOrder,1764122355.086318,4197,0,1
1,NewOrder,1764122355.090538,3213,0,1
1,NewOrder,1764122355.093772,2347,0,1
1,NewOrder,1764122355.096134,3646,0,1
2,Payment,1764122355.099785,1402,0,1
2,Payment,1764122355.101190,1683,0,1
2,Payment,1764122355.102875,1579,0,1
1,NewOrder,1764122355.104455,5223,0,1
1,NewOrder,1764122355.109690,3637,0,1
2,Payment,1764122355.113332,2153,0,1
1,NewOrder,1764122355.115490,2845,0,1
2,Payment,1764122355.118359,1493,0,1
2,Payment,1764122355.119858,1016,0,1
1,NewOrder,1764122355.120877,4514,0,1
2,Payment,1764122355.125413,1464,0,1
2,Payment,1764122355.126890,1318,0,1
1,NewOrder,1764122355.128212,1855,0,1
2,Payment,1764122355.130084,3246,0,1
1,NewOrder,1764122355.133345,3354,0,1
2,Payment,1764122355.136720,1987,0,1
1,NewOrder,1764122355.138730,3407,0,1
1,NewOrder,1764122355.142157,4038,0,1
2,Payment,1764122355.146211,1591,0,1
2,Payment,1764122355.147811,1437,0,1
2,Payment,1764122355.149252,1124,0,1
5,StockLevel,1764122355.150382,1300,0,1
2,Payment,1764122355.151688,1414,0,1
1,NewOrder,1764122355.153107,2396,0,1
1,NewOrder,1764122355.155509,2497,0,1
2,Payment,1764122355.158029,1326,0,1
2,Payment,1764122355.159370,1397,0,1
1,NewOrder,1764122355.160772,1660,0,1
1,NewOrder,1764122355.162437,2287,0,1
2,Payment,1764122355.164744,1565,0,1
2,Payment,1764122355.166332,1475,0,1
3,OrderStatus,1764122355.167836,649,0,1
1,NewOrder,1764122355.168494,2809,0,1
2,Payment,1764122355.171322,1516,0,1
2,Payment,1764122355.172856,1389,0,1
2,Payment,1764122355.174254,1461,0,1
1,NewOrder,1764122355.175729,4067,0,1
1,NewOrder,1764122355.179812,3913,0,1
2,Payment,1764122355.183740,1471,0,1
1,NewOrder,1764122355.185214,2597,0,1
2,Payment,1764122355.187813,1518,0,1
1,NewOrder,1764122355.189337,2271,0,1
2,Payment,1764122355.191613,2178,0,1
2,Payment,1764122355.193794,1353,0,1
2,Payment,1764122355.195149,1872,0,1
1,NewOrder,1764122355.197026,2564,0,1
2,Payment,1764122355.199600,1752,0,1
2,Payment,1764122355.201369,1277,0,1
3,OrderStatus,1764122355.202650,584,0,1
2,Payment,1764122355.203245,1965,0,1
1,NewOrder,1764122355.205232,2322,0,1
1,NewOrder,1764122355.207568,2755,0,1
1,NewOrder,1764122355.210329,1800,0,1
4,Delivery,1764122355.212135,5601,0,1
1,NewOrder,1764122355.217743,2503,0,1
2,Payment,1764122355.220253,1421,0,1
2,Payment,1764122355.221680,1563,0,1
3,OrderStatus,1764122355.223250,534,0,1
1,NewOrder,1764122355.223789,3341,0,1
2,Payment,1764122355.227152,3927,0,1
2,Payment,1764122355.231105,2689,0,1
1,NewOrder,1764122355.233807,3989,0,1
1,NewOrder,1764122355.237824,4388,0,1
1,NewOrder,1764122355.242229,2822,0,1
2,Payment,1764122355.245075,1225,0,1
2,Payment,1764122355.246305,1392,0,1
5,StockLevel,1764122355.247702,1363,0,1
2,Payment,1764122355.249073,1349,0,1
1,NewOrder,1764122355.250438,3664,0,1
4,Delivery,1764122355.254121,8027,0,1
2,Payment,1764122355.262173,2049,0,1
2,Payment,1764122355.264242,2414,0,1
2,Payment,1764122355.266668,1496,0,1
1,NewOrder,1764122355.268169,3517,0,1
1,NewOrder,1764122355.271692,3301,0,1
1,NewOrder,1764122355.275019,4418,0,1
1,NewOrder,1764122355.279460,4303,0,1
1,NewOrder,1764122355.283785,3713,0,1
2,Payment,1764122355.287512,1798,0,1
1,NewOrder,1764122355.289316,2541,0,1
5,StockLevel,1764122355.291872,1382,0,1
2,Payment,1764122355.293258,1486,0,1
2,Payment,1764122355.294750,1824,0,1
2,Payment,1764122355.296580,1372,0,1
1,NewOrder,1764122355.297958,2159,0,1
1,NewOrder,1764122355.300124,3545,0,1
1,NewOrder,1764122355.303695,5150,0,1
1,NewOrder,1764122355.308863,4331,0,1
2,Payment,1764122355.313200,1285,0,1
1,NewOrder,1764122355.314507,4057,0,1
2,Payment,1764122355.318593,1303,0,1
2,Payment,1764122355.319902,1360,0,1
1,NewOrder,1764122355.321266,2677,0,1
1,NewOrder,1764122355.323967,5174,0,1
1,NewOrder,1764122355.329159,2294,0,1
2,Payment,1764122355.331460,2108,0,1
1,NewOrder,1764122355.333580,2680,0,1
1,NewOrder,1764122355.336267,4022,0,1
2,Payment,1764122355.340294,1679,0,1
1,NewOrder,1764122355.341998,3161,0,1
2,Payment,1764122355.345183,1849,0,1
1,NewOrder,1764122355.347050,4440,0,1
5,StockLevel,1764122355.351512,1456,0,1
3,OrderStatus,1764122355.352971,455,0,1
1,NewOrder,1764122355.353430,4104,0,1
2,Payment,1764122355.357560,2018,0,1
2,Payment,1764122355.359600,1363,0,1
1,NewOrder,1764122355.360969,3162,0,1
1,NewOrder,1764122355.364147,2906,0,1
5,StockLevel,1764122355.367065,2260,0,1
1,NewOrder,1764122355.369332,6132,0,1
1,NewOrder,1764122355.375497,3107,0,1
2,Payment,1764122355.378612,1484,0,1
2,Payment,1764122355.380099,1009,0,1
5,StockLevel,1764122355.381114,2381,0,1
1,NewOrder,1764122355.383498,4394,0,1
2,Payment,1764122355.387903,2212,0,1
2,Payment,1764122355.390123,1707,0,1
2,Payment,1764122355.391833,1276,0,1
2,Payment,1764122355.393115,1627,0,1
1,NewOrder,1764122355.394746,2916,0,1
1,NewOrder,1764122355.397689,2255,0,1
4,Delivery,1764122355.399960,7211,0,1
2,Payment,1764122355.407193,1709,0,1
2,Payment,1764122355.408918,1099,0,1
2,Payment,1764122355.410024,1364,0,1
2,Payment,1764122355.411390,1243,0,1
2,Payment,1764122355.412638,1328,0,1
2,Payment,1764122355.413967,1857,0,1
1,NewOrder,1764122355.415834,2670,0,1
4,Delivery,1764122355.418513,7405,0,1
2,Payment,1764122355.425932,1681,0,1
2,Payment,1764122355.427620,1325,0,1
1,NewOrder,1764122355.428951,3073,0,1
2,Payment,1764122355.432032,1255,0,1
1,NewOrder,1764122355.433296,2529,0,1
1,NewOrder,1764122355.435832,3061,0,1
1,NewOrder,1764122355.438917,4898,0,1
1,NewOrder,1764122355.443839,3413,0,1
1,NewOrder,1764122355.447273,3909,0,1
1,NewOrder,1764122355.451196,4366,0,1
1,NewOrder,1764122355.455584,4466,0,1
1,NewOrder,1764122355.460075,3028,0,1
2,Payment,1764122355.463125,2061,0,1
1,NewOrder,1764122355.465204,3081,0,1
1,NewOrder,1764122355.468303,2410,0,1
2,Payment,1764122355.470717,1199,0,1
1,NewOrder,1764122355.471918,2108,0,1
1,NewOrder,1764122355.474028,2833,0,1
2,Payment,1764122355.476868,1473,0,1
2,Payment,1764122355.478344,1295,0,1
2,Payment,1764122355.479644,1437,0,1
3,OrderStatus,1764122355.481083,349,0,1
1,NewOrder,1764122355.481436,2539,0,1
2,Payment,1764122355.483997,1480,0,1
4,Delivery,1764122355.485482,6625,0,1
2,Payment,1764122355.492126,1522,0,1
1,NewOrder,1764122355.493653,2305,0,1
1,NewOrder,1764122355.495971,3417,0,1
2,Payment,1764122355.499405,1675,0,1
2,Payment,1764122355.501108,1976,0,1
1,NewOrder,1764122355.503101,5004,0,1
1,NewOrder,1764122355.508130,3407,0,1
1,NewOrder,1764122355.511553,2598,0,1
4,Delivery,1764122355.514178,8866,0,1
1,NewOrder,1764122355.523068,4312,0,1
5,StockLevel,1764122355.527400,2180,0,1
1,NewOrder,1764122355.529586,2744,0,1
1,NewOrder,1764122355.532345,3738,0,1
1,NewOrder,1764122355.536098,3643,0,1
1,NewOrder,1764122355.539756,2973,0,1
2,Payment,1764122355.542750,1744,0,1
2,Payment,1764122355.544512,1190,0,1
1,NewOrder,1764122355.545718,2562,0,1
5,StockLevel,1764122355.548301,1243,0,1
1,NewOrder,1764122355.549552,4293,0,1
1,NewOrder,1764122355.553867,4249,0,1
2,Payment,1764122355.558132,1604,0,1
1,NewOrder,1764122355.559743,2392,0,1
1,NewOrder,1764122355.562141,2865,0,1
2,Payment,1764122355.565012,1304,0,1
4,Delivery,1764122355.566320,6616,0,1
2,Payment,1764122355.572961,1598,0,1
1,NewOrder,1764122355.574583,2608,0,1
1,NewOrder,1764122355.577212,4105,0,1
1,NewOrder,1764122355.581332,3403,0,1
2,Payment,1764122355.584739,1689,0,1
1,NewOrder,1764122355.586430,3360,0,1
2,Payment,1764122355.589814,1909,0,1
3,OrderStatus,1764122355.591739,521,0,1
2,Payment,1764122355.592265,1638,0,1
1,NewOrder,1764122355.593918,3583,0,1
2,Payment,1764122355.597525,1616,0,1
2,Payment,1764122355.599155,1715,0,1
2,Payment,1764122355.600884,1297,0,1
4,Delivery,1764122355.602199,9564,0,1
2,Payment,1764122355.611776,1345,0,1
1,NewOrder,1764122355.613123,2862,0,1
2,Payment,1764122355.615991,1353,0,1
2,Payment,1764122355.617348,1736,0,1
1,NewOrder,1764122355.619091,2148,0,1
2,Payment,1764122355.621250,1834,0,1
1,NewOrder,1764122355.623111,1987,0,1
1,NewOrder,1764122355.625119,3718,0,1
1,NewOrder,1764122355.628848,3126,0,1
1,NewOrder,1764122355.631982,3256,0,1
4,Delivery,1764122355.635253,8631,0,1
5,StockLevel,1764122355.643898,1731,0,1
2,Payment,1764122355.645630,1917,0,1
1,NewOrder,1764122355.647550,3276,0,1
4,Delivery,1764122355.650829,6461,0,1
1,NewOrder,1764122355.657301,2091,0,1
2,Payment,1764122355.659406,1115,0,1
1,NewOrder,1764122355.660526,2135,0,1
1,NewOrder,1764122355.662664,2805,0,1
1,NewOrder,1764122355.665477,2538,0,1
1,NewOrder,1764122355.668037,3234,0,1
4,Delivery,1764122355.671299,5355,0,1
1,NewOrder,1764122355.676675,3588,0,1
1,NewOrder,1764122355.680282,3724,0,1
4,Delivery,1764122355.684019,5626,0,1
2,Payment,1764122355.689654,1262,0,1
2,Payment,1764122355.690919,937,0,1
1,NewOrder,1764122355.691858,3382,0,1
2,Payment,1764122355.695293,1486,0,1
2,Payment,1764122355.696796,1467,0,1
5,StockLevel,1764122355.698269,1794,0,1
1,NewOrder,1764122355.700067,2003,0,1
1,NewOrder,1764122355.702076,3254,0,1
1,NewOrder,1764122355.705353,4271,0,1
2,Payment,1764122355.709648,1843,0,1
1,NewOrder,1764122355.711515,4420,0,1
1,NewOrder,1764122355.715959,3203,0,1
2,Payment,1764122355.719185,1945,0,1
2,Payment,1764122355.721142,1375,0,1
2,Payment,1764122355.722523,2145,0,1
1,NewOrder,1764122355.724692,3974,0,1
2,Payment,1764122355.728683,1868,0,1
2,Payment,1764122355.730554,1938,0,1
1,NewOrder,1764122355.732498,2768,0,1
1,NewOrder,1764122355.735290,2193,0,1
2,Payment,1764122355.737506,1982,0,1
2,Payment,1764122355.739502,1365,0,1
2,Payment,1764122355.740877,1309,0,1
1,NewOrder,1764122355.742203,1637,0,1
2,Payment,1764122355.743844,1384,0,1
2,Payment,1764122355.745237,1366,0,1
2,Payment,1764122355.746616,1565,0,1
3,OrderStatus,1764122355.748189,624,0,1
2,Payment,1764122355.748821,1757,0,1
1,NewOrder,1764122355.750586,3125,0,1
1,NewOrder,1764122355.753732,2905,0,1
2,Payment,1764122355.756653,1956,0,1
1,NewOrder,1764122355.758612,2855,0,1
2,Payment,1764122355.761469,2138,0,1
2,Payment,1764122355.763610,1324,0,1
1,NewOrder,1764122355.764936,4568,0,1
2,Payment,1764122355.769534,1816,0,1
1,NewOrder,1764122355.771362,3817,0,1
1,NewOrder,1764122355.775203,4449,0,1
1,NewOrder,1764122355.779664,3503,0,1
1,NewOrder,1764122355.783174,2024,0,1
1,NewOrder,1764122355.785200,2221,0,1
1,NewOrder,1764122355.787427,2840,0,1
2,Payment,1764122355.790276,1804,0,1
1,NewOrder,1764122355.792098,3553,0,1
1,NewOrder,1764122355.795664,3702,0,1
2,Payment,1764122355.799388,1359,0,1
3,OrderStatus,1764122355.800756,485,0,1
1,NewOrder,1764122355.801248,3381,0,1
2,Payment,1764122355.804651,1683,0,1
4,Delivery,1764122355.806351,6950,0,1
1,NewOrder,1764122355.813313,2814,0,1
1,NewOrder,1764122355.816133,2712,0,1
1,NewOrder,1764122355.818849,3177,0,1
2,Payment,1764122355.822032,1819,0,1
3,OrderStatus,1764122355.823854,321,0,1
2,Payment,1764122355.824177,1086,0,1
5,StockLevel,1764122355.825269,2307,0,1
1,NewOrder,1764122355.827581,3251,0,1
1,NewOrder,1764122355.830841,2765,0,1
1,NewOrder,1764122355.833616,2794,0,1
1,NewOrder,1764122355.836420,3438,0,1
2,Payment,1764122355.839867,1234,0,1
1,NewOrder,1764122355.841107,3433,0,1
2,Payment,1764122355.844548,1271,0,1
1,NewOrder,1764122355.845825,3184,0,1
2,Payment,1764122355.849032,1094,0,1
1,NewOrder,1764122355.850131,3460,0,1
2,Payment,1764122355.853606,1067,0,1
4,Delivery,1764122355.854678,5414,0,1
2,Payment,1764122355.860111,1112,0,1
1,NewOrder,1764122355.861226,2107,0,1
2,Payment,1764122355.863342,2386,0,1
2,Payment,1764122355.865754,2071,0,1
1,NewOrder,1764122355.867849,2895,0,1
2,Payment,1764122355.870765,1781,0,1
1,NewOrder,1764122355.872558,3175,0,1
1,NewOrder,1764122355.875752,4129,0,1
2,Payment,1764122355.879898,1514,0,1
3,OrderStatus,1764122355.881427,471,0,1
1,NewOrder,1764122355.881904,2609,0,1
1,NewOrder,1764122355.884536,2481,0,1
2,Payment,1764122355.887031,1689,0,1
2,Payment,1764122355.888727,1361,0,1
1,NewOrder,1764122355.890092,2068,0,1
2,Payment,1764122355.892167,2033,0,1
2,Payment,1764122355.894206,2189,0,1
2,Payment,1764122355.896401,1562,0,1
2,Payment,1764122355.897982,1675,0,1
2,Payment,1764122355.899669,1458,0,1
2,Payment,1764122355.901140,2098,0,1
1,NewOrder,1764122355.903255,2617,0,1
1,NewOrder,1764122355.905896,4414,0,1
1,NewOrder,1764122355.910326,3961,0,1
2,Payment,1764122355.914313,1963,0,1
1,NewOrder,1764122355.916299,3734,0,1
1,NewOrder,1764122355.920053,3495,0,1
2,Payment,1764122355.923561,1481,0,1
1,NewOrder,1764122355.925044,2026,0,1
4,Delivery,1764122355.927095,3995,0,1
2,Payment,1764122355.931112,1584,0,1
2,Payment,1764122355.932701,985,0,1
2,Payment,1764122355.933699,1311,0,1
2,Payment,1764122355.935016,1469,0,1
2,Payment,1764122355.936494,1698,0,1
2,Payment,1764122355.938200,1134,0,1
2,Payment,1764122355.939339,1313,0,1
1,NewOrder,1764122355.940679,2428,0,1
2,Payment,1764122355.943112,1621,0,1
2,Payment,1764122355.944738,1135,0,1
1,NewOrder,1764122355.945890,3405,0,1
1,NewOrder,1764122355.949314,2526,0,1
2,Payment,1764122355.951862,1671,0,1
5,StockLevel,1764122355.953550,1834,0,1
4,Delivery,1764122355.955400,6592,0,1
1,NewOrder,1764122355.962009,3303,0,1
1,NewOrder,1764122355.965324,2264,0,1
